         105709135 function calls (104083120 primitive calls) in 73.797 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2128    0.001    0.000    0.001    0.000 inspect.py:378(isfunction)
        4    0.000    0.000    0.001    0.000 dataclasses.py:599(_frozen_get_del_attr)
        1    0.000    0.000    0.001    0.001 gammazeta.py:1371(<listcomp>)
      121    0.000    0.000    0.001    0.000 _api.py:193(register_model)
     1064    0.001    0.000    0.001    0.000 ImageMode.py:36(getmode)
       26    0.000    0.000    0.001    0.000 _hook_iterator.py:102(hook_iterator)
        1    0.000    0.000    0.001    0.001 _web_response.py:1(<module>)
        1    0.000    0.000    0.001    0.001 libintmath.py:1(<module>)
     1064    0.001    0.000    0.001    0.000 _functional_pil.py:14(_is_pil_image)
     1064    0.001    0.000    0.001    0.000 Image.py:535(height)
        1    0.000    0.000    0.001    0.001 _video_opt.py:1(<module>)
        1    0.000    0.000    0.001    0.001 beta_functions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 lraspp.py:1(<module>)
        2    0.000    0.000    0.001    0.000 fuse_modules.py:1(<module>)
      533    0.001    0.000    0.001    0.000 __init__.py:3891(__init__)
     5405    0.000    0.000    0.001    0.000 {method 'issubset' of 'set' objects}
        1    0.000    0.000    0.001    0.001 tools_common.py:78(FxNetAccFusionsFinder)
        1    0.001    0.001    0.001    0.001 selector_events.py:752(_SelectorTransport)
      254    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.001    0.001 fonts.py:1(<module>)
    74/37    0.000    0.000    0.001    0.000 sorting.py:10(default_sort_key)
        1    0.001    0.001    0.001    0.001 __init__.py:668(Misc)
        1    0.000    0.000    0.001    0.001 squeezenet.py:1(<module>)
        1    0.000    0.000    0.001    0.001 exprtools.py:1(<module>)
        1    0.000    0.000    0.001    0.001 anchor_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 tensor_functions.py:1(<module>)
       62    0.000    0.000    0.001    0.000 typing.py:992(__init__)
        1    0.000    0.000    0.001    0.001 _package_pickler.py:1(<module>)
     1596    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1097(__init__)
        1    0.000    0.000    0.001    0.001 fcos.py:1(<module>)
       76    0.000    0.000    0.001    0.000 contextlib.py:260(contextmanager)
      532    0.000    0.000    0.001    0.000 Image.py:1312(getbands)
        1    0.000    0.000    0.001    0.001 _graph_traversal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 comm.py:1(<module>)
        2    0.000    0.000    0.001    0.000 misc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        1    0.000    0.000    0.001    0.001 encoders.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pickletools.py:1(<module>)
      426    0.001    0.000    0.001    0.000 libmpf.py:291(from_man_exp)
        1    0.000    0.000    0.001    0.001 str.py:1(<module>)
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
       58    0.000    0.000    0.001    0.000 wrappers.py:328(elementwise_unary_scalar_wrapper)
      532    0.001    0.000    0.001    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.001    0.001 galoistools.py:1(<module>)
        4    0.000    0.000    0.001    0.000 __init__.py:2295(_make_reduction_prim)
        1    0.001    0.001    0.001    0.001 {built-in method torch._C._autograd_init}
        3    0.000    0.000    0.001    0.000 fnmatch.py:38(_compile_pattern)
      420    0.000    0.000    0.001    0.000 _ops.py:505(overloads)
       22    0.000    0.000    0.001    0.000 symbol.py:426(__new__)
        1    0.000    0.000    0.001    0.001 _tensor_docs.py:1(<module>)
        4    0.000    0.000    0.001    0.000 glob.py:175(_listdir)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
      544    0.000    0.000    0.001    0.000 registration.py:159(add)
        1    0.000    0.000    0.001    0.001 sympy_parser.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _version_control_details.py:1(<module>)
       26    0.000    0.000    0.001    0.000 __init__.py:2081(getLogger)
        1    0.000    0.000    0.001    0.001 getlimits.py:158(_register_known_types)
        1    0.000    0.000    0.001    0.001 reinplace.py:1(<module>)
        1    0.000    0.000    0.001    0.001 distribution.py:1(<module>)
        1    0.000    0.000    0.001    0.001 codeprinter.py:1(<module>)
        1    0.000    0.000    0.001    0.001 nonhomogeneous.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _rectangle.py:1(<module>)
      424    0.001    0.000    0.001    0.000 core.py:69(__init__)
        1    0.000    0.000    0.001    0.001 grad_mode.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _reporting_configuration.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pooling.py:1(<module>)
        1    0.000    0.000    0.001    0.001 polynomialring.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _register_onnx_ops.py:103(_register_custom_op)
        1    0.000    0.000    0.001    0.001 _result_provenance.py:1(<module>)
        3    0.000    0.000    0.001    0.000 activation.py:1(<module>)
        1    0.000    0.000    0.001    0.001 fnmatch.py:1(<module>)
     4540    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
       71    0.000    0.000    0.001    0.000 __init__.py:3574(generate_legal_ep)
        4    0.000    0.000    0.001    0.000 utils.py:1952(register_custom_op_symbolic)
        1    0.000    0.000    0.001    0.001 lie_group.py:1(<module>)
        2    0.000    0.000    0.001    0.000 structures.py:1(<module>)
     3682    0.001    0.000    0.001    0.000 typing.py:1338(<genexpr>)
        1    0.000    0.000    0.001    0.001 annotations.py:1(<module>)
     2230    0.000    0.000    0.001    0.000 facts.py:533(<genexpr>)
       86    0.000    0.000    0.001    0.000 logic.py:271(fromstring)
      664    0.001    0.000    0.001    0.000 _pytree.py:89(_is_namedtuple_instance)
      430    0.000    0.000    0.001    0.000 _parser.py:367(_escape)
        1    0.000    0.000    0.001    0.001 _logical_location.py:1(<module>)
        1    0.000    0.000    0.001    0.001 binary.py:174(<dictcomp>)
        2    0.000    0.000    0.001    0.000 _functions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 radsimp.py:1(<module>)
      537    0.000    0.000    0.001    0.000 contextlib.py:527(_push_exit_callback)
       25    0.000    0.000    0.001    0.000 symbol.py:298(__xnew__)
     1729    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:165(__init__)
     2132    0.001    0.000    0.001    0.000 {built-in method torch._C._has_torch_function_variadic}
        1    0.000    0.000    0.001    0.001 gmpyfinitefield.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _exception.py:1(<module>)
     2252    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 beta.py:1(<module>)
     2104    0.001    0.000    0.001    0.000 {built-in method torch._C._get_cudnn_enabled}
      235    0.000    0.000    0.001    0.000 libmpf.py:330(from_int)
       17    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.001    0.001 libintmath.py:127(<listcomp>)
        1    0.000    0.000    0.001    0.001 _internal_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _suppression.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _node.py:1(<module>)
       85    0.000    0.000    0.001    0.000 utils.py:83(groupby)
        1    0.000    0.000    0.001    0.001 _edge_traversal.py:1(<module>)
      532    0.001    0.000    0.001    0.000 TiffImagePlugin.py:272(_accept)
      318    0.000    0.000    0.001    0.000 glob.py:141(_iterdir)
       51    0.000    0.000    0.001    0.000 module.py:437(__init__)
       50    0.000    0.000    0.001    0.000 core.py:131(get_object_signature)
        1    0.000    0.000    0.001    0.001 _trace.py:1(<module>)
     1064    0.000    0.000    0.001    0.000 Image.py:531(width)
        1    0.000    0.000    0.001    0.001 sampler.py:1(<module>)
        1    0.001    0.001    0.001    0.001 codeprinter.py:47(CodePrinter)
        1    0.000    0.000    0.001    0.001 shape_prop.py:1(<module>)
       98    0.000    0.000    0.001    0.000 dataclasses.py:392(_fields_in_init_order)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        1    0.000    0.000    0.001    0.001 maxvit.py:1(<module>)
        1    0.000    0.000    0.001    0.001 node.py:105(Node)
        1    0.000    0.000    0.001    0.001 autoaugment.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:394(<listcomp>)
     2403    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.001    0.001 tokenizer.py:1(<module>)
        1    0.000    0.000    0.001    0.001 transformed_distribution.py:1(<module>)
     1403    0.000    0.000    0.001    0.000 enum.py:69(_is_internal_class)
     1932    0.001    0.000    0.001    0.000 _parser.py:109(__init__)
        1    0.000    0.000    0.001    0.001 xcb.py:1(<module>)
  157/148    0.000    0.000    0.001    0.000 fake_tensor.py:92(contains_tensor_types)
        1    0.000    0.000    0.001    0.001 ctx_mp.py:63(__init__)
        1    0.000    0.000    0.001    0.001 integerring.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ctx_iv.py:306(__init__)
      159    0.000    0.000    0.001    0.000 iterables.py:593(sift)
     4835    0.001    0.000    0.001    0.000 _ops.py:398(name)
        1    0.000    0.000    0.001    0.001 _monkeytype_config.py:1(<module>)
      532    0.001    0.000    0.001    0.000 Image.py:3153(_decompression_bomb_check)
        1    0.000    0.000    0.001    0.001 diagonal.py:1(<module>)
      201    0.000    0.000    0.001    0.000 dataclasses.py:401(_tuple_str)
        1    0.000    0.000    0.001    0.001 _message.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ssd.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _sarif_log.py:1(<module>)
       21    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:780(exec_module)
        1    0.000    0.000    0.001    0.001 dataset.py:1(<module>)
        1    0.000    0.000    0.001    0.001 field.py:1(<module>)
       58    0.001    0.000    0.001    0.000 _utils.py:779(classproperty)
        1    0.000    0.000    0.001    0.001 grad.py:1(<module>)
     2100    0.001    0.000    0.001    0.000 facts.py:482(_tell)
        1    0.000    0.000    0.001    0.001 half_normal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 importtools.py:48(import_module)
     1066    0.001    0.000    0.001    0.000 {method 'iter' of 'xml.etree.ElementTree.Element' objects}
       26    0.000    0.000    0.001    0.000 __init__.py:1327(getLogger)
        1    0.000    0.000    0.001    0.001 interpreter.py:16(Interpreter)
        1    0.000    0.000    0.001    0.001 entities.py:1(<module>)
        1    0.000    0.000    0.001    0.001 csv.py:1(<module>)
      123    0.000    0.000    0.001    0.000 _utils.py:152(handle_legacy_interface)
        1    0.000    0.000    0.001    0.001 __init__.py:421(PercentStyle)
       13    0.000    0.000    0.001    0.000 _deprecation.py:20(decorator)
     1189    0.000    0.000    0.001    0.000 libintmath.py:91(python_bitcount)
      177    0.000    0.000    0.001    0.000 functools.py:479(lru_cache)
        1    0.000    0.000    0.001    0.001 c10d_error_logger.py:1(<module>)
        1    0.000    0.000    0.001    0.001 backbone_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 groundtypes.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _multiformat_message_string.py:1(<module>)
     5704    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
      106    0.000    0.000    0.001    0.000 __init__.py:1749(generate_pseudo_legal_ep)
     1384    0.000    0.000    0.001    0.000 inspect.py:292(isclass)
      707    0.000    0.000    0.001    0.000 __init__.py:2018(is_seventyfive_moves)
  205/160    0.000    0.000    0.001    0.000 _compiler.py:434(_get_literal_prefix)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:977(exec_module)
     1064    0.001    0.000    0.001    0.000 PngImagePlugin.py:715(_accept)
       21    0.000    0.000    0.001    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.001    0.001 operator_support.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1246(CookieJar)
      167    0.000    0.000    0.001    0.000 logic.py:346(flatten)
        1    0.000    0.000    0.001    0.001 _lobpcg.py:1(<module>)
       17    0.000    0.000    0.001    0.000 typing.py:1629(copy_with)
        1    0.000    0.000    0.001    0.001 TiffImagePlugin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _location_relationship.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:1(<module>)
        1    0.000    0.000    0.000    0.000 _reporting_descriptor_relationship.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssdlite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interval_arithmetic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 TiffTags.py:1(<module>)
        6    0.000    0.000    0.000    0.000 getlimits.py:34(__init__)
        1    0.000    0.000    0.000    0.000 spherical_harmonics.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conflict.py:1(<module>)
     2711    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 colors.py:1(<module>)
       85    0.000    0.000    0.000    0.000 conflict.py:67(<dictcomp>)
      534    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        2    0.000    0.000    0.000    0.000 __init__.py:2078(_make_copy_from_view)
     3452    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 _physical_location.py:1(<module>)
        1    0.000    0.000    0.000    0.000 keypoint_rcnn.py:1(<module>)
       31    0.000    0.000    0.000    0.000 typing.py:1471(copy_with)
        1    0.000    0.000    0.000    0.000 _stack_frame.py:1(<module>)
      532    0.000    0.000    0.000    0.000 BmpImagePlugin.py:51(_accept)
        1    0.000    0.000    0.000    0.000 message.py:135(Message)
        1    0.000    0.000    0.000    0.000 piecewise.py:1(<module>)
      532    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.raw_encoder}
        1    0.000    0.000    0.000    0.000 registration.py:1(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 str.py:19(StrPrinter)
        1    0.000    0.000    0.000    0.000 request.py:939(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 ordinals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataloader.py:129(DataLoader)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 join.py:1(<module>)
        1    0.000    0.000    0.000    0.000 assume.py:1(<module>)
       98    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
      548    0.000    0.000    0.000    0.000 registration.py:135(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2265(_IPv6Constants)
        1    0.000    0.000    0.000    0.000 polygon.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ciou_loss.py:1(<module>)
     4187    0.000    0.000    0.000    0.000 inspect.py:2736(name)
        3    0.000    0.000    0.000    0.000 typing.py:2850(NamedTuple)
        1    0.000    0.000    0.000    0.000 _tool_component_reference.py:1(<module>)
        1    0.000    0.000    0.000    0.000 networks.py:34(set_training_vars)
      228    0.000    0.000    0.000    0.000 _parser.py:82(opengroup)
        1    0.000    0.000    0.000    0.000 _external_property_file_reference.py:1(<module>)
       13    0.000    0.000    0.000    0.000 tokenize.py:299(detect_encoding)
        1    0.000    0.000    0.000    0.000 torch_version.py:1(<module>)
      323    0.000    0.000    0.000    0.000 <frozen ntpath>:51(normcase)
        1    0.000    0.000    0.000    0.000 __init__.py:969(HalfStorage)
      317    0.000    0.000    0.000    0.000 function_base.py:469(_add_docstring)
        1    0.000    0.000    0.000    0.000 _special_locations.py:1(<module>)
       28    0.000    0.000    0.000    0.000 _decorator.py:23(__call__)
       44    0.000    0.000    0.000    0.000 {built-in method torch.empty}
       28    0.000    0.000    0.000    0.000 ipaddress.py:2189(__init__)
        1    0.000    0.000    0.000    0.000 _functional_tensor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeouts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _fix.py:1(<module>)
        2    0.000    0.000    0.000    0.000 subprocess.py:1257(wait)
        2    0.000    0.000    0.000    0.000 qconfig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cityscapes.py:1(<module>)
     1882    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      540    0.000    0.000    0.000    0.000 _tensor_docs.py:8(add_docstr_all)
        2    0.000    0.000    0.000    0.000 subprocess.py:1535(_wait)
     1356    0.000    0.000    0.000    0.000 inspect.py:1181(tokeneater)
     1064    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
       28    0.000    0.000    0.000    0.000 _sources.py:102(make_source_context)
        1    0.000    0.000    0.000    0.000 s3d.py:1(<module>)
      707    0.000    0.000    0.000    0.000 __init__.py:1980(has_insufficient_material)
     1659    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
     1194    0.000    0.000    0.000    0.000 {built-in method _bisect.bisect_right}
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:1(<module>)
       82    0.000    0.000    0.000    0.000 symbolic_helper.py:358(decorator)
        1    0.000    0.000    0.000    0.000 return_types.py:1(<module>)
       10    0.000    0.000    0.000    0.000 symbol.py:586(symbols)
     1164    0.000    0.000    0.000    0.000 {built-in method torch._C._add_docstr}
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.WaitForSingleObject}
        1    0.000    0.000    0.000    0.000 ctx_mp.py:58(MPContext)
      580    0.000    0.000    0.000    0.000 dataclasses.py:287(__init__)
      766    0.000    0.000    0.000    0.000 inspect.py:2463(<lambda>)
        1    0.000    0.000    0.000    0.000 hadamard.py:1(<module>)
       85    0.000    0.000    0.000    0.000 utils.py:61(reverse_dict)
        1    0.000    0.000    0.000    0.000 containers.py:1(<module>)
       15    0.000    0.000    0.000    0.000 __init__.py:198(split)
        1    0.000    0.000    0.000    0.000 permutation.py:1(<module>)
      178    0.000    0.000    0.000    0.000 _parser.py:222(__init__)
        1    0.000    0.000    0.000    0.000 adam.py:14(__init__)
        1    0.000    0.000    0.000    0.000 poolmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 status_codes.py:1(<module>)
       87    0.000    0.000    0.000    0.000 sympify.py:102(sympify)
        1    0.000    0.000    0.000    0.000 nvfuser_prims.py:664(register_var_mean)
        1    0.000    0.000    0.000    0.000 ExifTags.py:294(<dictcomp>)
        1    0.000    0.000    0.000    0.000 optimizer.py:169(__init__)
      397    0.000    0.000    0.000    0.000 dataclasses.py:820(_set_qualname)
        1    0.000    0.000    0.000    0.000 dlpack.py:1(<module>)
        2    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reductions.py:148(<dictcomp>)
      532    0.000    0.000    0.000    0.000 PngImagePlugin.py:163(__init__)
        8    0.000    0.000    0.000    0.000 typing.py:467(__getitem__)
       26    0.000    0.000    0.000    0.000 core.py:6820(__init__)
        1    0.000    0.000    0.000    0.000 status_codes.py:109(_init)
       53    0.000    0.000    0.000    0.000 facts.py:451(<setcomp>)
        1    0.000    0.000    0.000    0.000 _lobpcg.py:257(LOBPCGAutogradFunction)
       54    0.000    0.000    0.000    0.000 decorators.py:35(deco)
        1    0.000    0.000    0.000    0.000 _property_bag.py:1(<module>)
        1    0.000    0.000    0.000    0.000 operations.py:1(<module>)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:772(create_module)
        1    0.000    0.000    0.000    0.000 pickle.py:197(<listcomp>)
        3    0.000    0.000    0.000    0.000 decorators.py:111(sympify_method_args)
        1    0.000    0.000    0.000    0.000 __init__.py:128(_check_capability)
       15    0.000    0.000    0.000    0.000 _contextlib.py:123(__call__)
        1    0.000    0.000    0.000    0.000 collate.py:1(<module>)
       26    0.000    0.000    0.000    0.000 core.py:6825(getdoc)
        1    0.000    0.000    0.000    0.000 rl.py:755(Chess)
     1066    0.000    0.000    0.000    0.000 {method 'set' of 'xml.etree.ElementTree.Element' objects}
      168    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       28    0.000    0.000    0.000    0.000 _jit_internal.py:1125(_qualified_name)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
      779    0.000    0.000    0.000    0.000 _ops.py:419(__init__)
     1056    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
        5    0.000    0.000    0.000    0.000 __init__.py:3124(push_uci)
       28    0.000    0.000    0.000    0.000 _sources.py:87(__init__)
        1    0.000    0.000    0.000    0.000 _sources.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _conversions.py:1(<module>)
       56    0.000    0.000    0.000    0.000 package_importer.py:687(_patched_getfile)
        1    0.000    0.000    0.000    0.000 retry.py:1(<module>)
      741    0.000    0.000    0.000    0.000 facts.py:65(_as_pair)
      874    0.000    0.000    0.000    0.000 _parser.py:166(__setitem__)
        6    0.000    0.000    0.000    0.000 printer.py:388(decorator)
        1    0.000    0.000    0.000    0.000 _symbolic_trace.py:204(Tracer)
        1    0.000    0.000    0.000    0.000 parametrize.py:1(<module>)
       54    0.000    0.000    0.000    0.000 decorators.py:41(__sympifyit)
     1596    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 ipaddress.py:1542(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 signal.py:1(<module>)
        2    0.000    0.000    0.000    0.000 kind.py:287(_)
       44    0.000    0.000    0.000    0.000 module.py:539(register_parameter)
        8    0.000    0.000    0.000    0.000 typing.py:687(Literal)
      459    0.000    0.000    0.000    0.000 dataclasses.py:327(__set_name__)
        6    0.000    0.000    0.000    0.000 printer.py:356(__init__)
        2    0.000    0.000    0.000    0.000 _globals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 matadd.py:1(<module>)
       19    0.000    0.000    0.000    0.000 typing.py:2797(<dictcomp>)
      533    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        1    0.000    0.000    0.000    0.000 ctx_fp.py:18(__init__)
      219    0.000    0.000    0.000    0.000 _parser.py:307(_class_escape)
        1    0.000    0.000    0.000    0.000 argparse.py:1(<module>)
      171    0.000    0.000    0.000    0.000 typing.py:1284(__instancecheck__)
        1    0.000    0.000    0.000    0.000 graph_manipulation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 determinant.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cityscapes.py:12(Cityscapes)
        1    0.000    0.000    0.000    0.000 binrel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _stereo_matching.py:25(StereoMatchingDataset)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1475(__init__)
        1    0.000    0.000    0.000    0.000 padding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 constraints.py:1(<module>)
      316    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
       21    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
      263    0.000    0.000    0.000    0.000 __init__.py:3800(__iter__)
        1    0.000    0.000    0.000    0.000 datapipes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbolic_opset12.py:1(<module>)
        1    0.000    0.000    0.000    0.000 add.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kronecker.py:1(<module>)
       28    0.000    0.000    0.000    0.000 _sources.py:37(normalize_source_lines)
        1    0.000    0.000    0.000    0.000 types.py:1(<module>)
        2    0.000    0.000    0.000    0.000 normalization.py:1(<module>)
       85    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 passthrough.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ask.py:21(AssumptionKeys)
        4    0.000    0.000    0.000    0.000 utils.py:1935(_verify_custom_op_name)
        1    0.000    0.000    0.000    0.000 transform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compatibility.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functions.py:1(<module>)
      532    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
        1    0.000    0.000    0.000    0.000 numpy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
       43    0.000    0.000    0.000    0.000 decompositions.py:43(type_casts)
        8    0.000    0.000    0.000    0.000 batchnorm.py:76(reset_parameters)
       62    0.000    0.000    0.000    0.000 typing.py:918(__init__)
        1    0.000    0.000    0.000    0.000 expr_with_limits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1(<module>)
      310    0.000    0.000    0.000    0.000 pretty_symbology.py:10(U)
       10    0.000    0.000    0.000    0.000 functools.py:852(register)
        1    0.000    0.000    0.000    0.000 split_module.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array_comprehension.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbolic_opset8.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rpn.py:1(<module>)
       28    0.000    0.000    0.000    0.000 {slot wrapper '__init__' of 'object' objects}
     1036    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
        1    0.000    0.000    0.000    0.000 quaternion.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _utils_internal.py:41(resolve_library_path)
        1    0.000    0.000    0.000    0.000 video_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 TiffTags.py:419(_populate)
      215    0.000    0.000    0.000    0.000 _api.py:40(__eq__)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
        1    0.000    0.000    0.000    0.000 sharding.py:1(<module>)
      449    0.000    0.000    0.000    0.000 __init__.py:57(register_decomposition)
       14    0.000    0.000    0.000    0.000 init.py:122(uniform_)
  212/206    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       10    0.000    0.000    0.000    0.000 _torch_docs.py:10(parse_kwargs)
      563    0.000    0.000    0.000    0.000 dataclasses.py:509(_init_param)
       37    0.000    0.000    0.000    0.000 sorting.py:180(_nodes)
        1    0.000    0.000    0.000    0.000 facts.py:114(<listcomp>)
       15    0.000    0.000    0.000    0.000 _contextlib.py:69(context_decorator)
        1    0.000    0.000    0.000    0.000 _named_member_accessor.py:1(<module>)
     1299    0.000    0.000    0.000    0.000 dataclasses.py:425(<genexpr>)
        5    0.000    0.000    0.000    0.000 dataclasses.py:845(_hash_add)
      532    0.000    0.000    0.000    0.000 GifImagePlugin.py:54(_accept)
       17    0.000    0.000    0.000    0.000 tokenize.py:323(read_or_stop)
     2630    0.000    0.000    0.000    0.000 inspect.py:2748(kind)
        1    0.000    0.000    0.000    0.000 polyerrors.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen ntpath>:674(realpath)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tensor.py:81(Tensor)
     2128    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BytesIO' objects}
       55    0.000    0.000    0.000    0.000 decorator.py:225(memoize_property)
       18    0.000    0.000    0.000    0.000 logic.py:370(_eval_propagate_not)
        4    0.000    0.000    0.000    0.000 sparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph_module.py:283(GraphModule)
       46    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
        2    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
     1612    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1565(<genexpr>)
        1    0.000    0.000    0.000    0.000 importtools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 solveset.py:1(<module>)
       17    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 vision.py:1(<module>)
        1    0.000    0.000    0.000    0.000 evalf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gammasimp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbolic_opset13.py:1(<module>)
      210    0.000    0.000    0.000    0.000 parameter.py:8(__instancecheck__)
